id,created_at,name,address,latitude,longitude,accept_holidays,average_cost,average_rating,has_wifi,chairs,city_id,neighborhood_id,kind_id,cuisine_id,category_id,moment_id,offer_id
209,2012-07-11 12:59:43,Consagrado,"R. Bandeira Paulista, 812",-23.5866718,-46.6751213,0,60,5,0,6,10,133,1,19,1,2,10820
210,2012-07-11 12:59:44,Oscar,"SHTN Trecho, 01 Cj.  01",-15.7881832,-47.8318481,0,80,4,0,6,2,234,1,35,1,2,81
211,2012-07-11 12:59:44,Tasca da esquina,"Al. Itú, 225",-23.566433,-46.6568222,0,90,4,0,6,10,27,1,28,1,2,79
212,2012-07-11 12:59:44,Quattrino,"R. Oscar Freire, nº 506",-23.5653915,-46.6661606,0,100,4,0,2,10,17,2,35,1,2,80
213,2012-07-11 12:59:45,Café Cassis,SAI/SO Área 6580 QIM 149 F  ParkShopping,-15.8337984,-47.955368,0,30,4,0,4,2,61,2,19,6,2,3774
214,2012-07-11 12:59:45,Donóstia Taberna Basca,"R. Simão Álvares, 484",-23.5633545,-46.6888885,0,60,4,0,6,10,244,1,38,1,2,10827
215,2012-07-11 12:59:45,Japengo Higienópolis,"Av. Higienópolis, 618 Shopping Higienópolis",-23.542284,-46.6575012,0,70,5,0,10,10,115,1,36,1,2,10825
216,2012-07-11 12:59:46,I Piatti - Italiano - Barra,Av. Érico Veríssimo 1015 loja A e B,-23.0084343,-43.3054237,0,60,5,0,8,16,113,1,35,1,2,10828
217,2012-07-11 12:59:46,I Piatti - Japonês - Barra,Av. Érico Veríssimo 1015 loja A e B,-23.0084343,-43.3054237,0,70,5,0,8,16,113,1,36,1,2,10829
218,2012-07-11 12:59:47,Real Kebab,Av. das Américas 500 BL 8 - 110,-23.0045033,-43.3177452,0,45,5,0,4,16,113,2,3,6,2,10830
219,2012-07-11 12:59:47,Garden Restaurante,Rua Visconde de Pirajá 631 - B,-22.9838505,-43.2144547,0,80,5,0,10,16,212,1,19,1,2,10832
220,2012-07-11 12:59:47,Uno Restaurante (Shopping da Gavea),"Rua Marquês de São Vicente 52, loja 142",-22.9752407,-43.2284279,0,60,5,0,8,16,134,1,19,1,2,10831
221,2012-07-11 12:59:48,Maísto,"Av. Brigadeiro Faria Lima, 186",-23.5607758,-46.6957245,0,40,5,0,10,10,244,1,19,1,2,10835
222,2012-07-11 12:59:48,Gabbiano Ristorante,Av. das Américas 3255 loja 142,-23.0008144,-43.3428116,0,110,5,0,4,16,113,2,35,6,2,10834
223,2012-07-11 12:59:48,Tineta,Rua Jesuíno Arruda 512,-23.5821342,-46.6753807,0,35,5,0,6,10,133,1,19,1,2,10833
224,2012-07-11 12:59:49,Empório Gaúcho,"Av. Cotovia, 364",-23.6062336,-46.6721573,0,50,3,0,4,10,121,2,33,1,2,83
225,2012-07-11 12:59:49,Genova,"Rua Lisboa, 346",-23.5609856,-46.6785545,0,60,4,0,1,10,244,2,35,6,2,82
226,2012-07-11 12:59:49,Squat,"Alameda Itu, 1548",-23.5580273,-46.6659851,0,52,4,0,10,10,17,1,19,1,2,10838
227,2012-07-11 12:59:50,Zaatar,"R. Bandeira Paulista, 485",-23.5836067,-46.6757584,0,50,5,0,4,10,133,2,3,6,2,10839
228,2012-07-11 12:59:51,PJ Clarke´s - Mario Ferraz,"R. Mario Ferraz, 568",-23.58531,-46.6852303,1,70,4,0,2,10,133,2,11,1,2,84
229,2012-07-11 12:59:53,La Pasta Gialla - Morumbi,"Av. Roque Petroni Junior, 1089  Shopping Morumbi Piso Lazer",-23.6262302,-46.6881866,0,60,3,0,20,10,250,1,35,1,2,10842
230,2012-07-11 12:59:53,Montecatini Trattoria,"Rua Cayowaá, 64",-23.5299911,-46.6781654,0,60,4,0,10,10,63,1,35,1,2,10841
231,2012-07-11 12:59:54,Rock-n Roll Burger,"Rua Augusta, 538",-23.5515099,-46.6511765,0,50,5,0,8,10,17,1,21,1,2,10845
232,2012-07-11 12:59:54,La Caballeriza,"Al. Campinas, 530",-23.5659523,-46.6535797,0,95,5,0,8,10,17,1,33,1,2,10546
233,2012-07-11 12:59:54,Chácara Turma da Mônica,"Rua Ferreira de Araujo, 601",-23.5630416,-46.6975827,0,50,3,0,4,10,244,2,19,8,3,85
234,2012-07-11 12:59:55,Gaudi,"R. Mairinque, 281",-23.5957813,-46.6376266,0,50,5,0,30,10,238,1,15,1,2,10846
235,2012-07-11 12:59:55,Sea House Frutos do Mar,"Al. Lorena, 1267",-23.5655613,-46.6641808,0,60,4,0,10,10,17,1,36,1,2,86
236,2012-07-11 12:59:56,Diversitá Bistrô,"R. Haddock Lobo, 1014",-23.5605831,-46.6646767,0,30,5,0,2,10,17,2,9,6,2,10848
237,2012-07-11 12:59:56,Jukebox Finest Burger,Rua Itatupã 01,-23.6284065,-46.7322044,1,30,4,0,4,10,250,2,21,1,2,87
238,2012-07-11 12:59:56,Die Meister Stube,"Rua Barão do Triunfo, 1213",-23.6187973,-46.6782188,0,50,5,0,4,10,152,2,2,6,2,10850
239,2012-07-11 12:59:57,Empório da Mata,"Mansões Mata da Anta, Chácara 15 - Condomínio Vila Empório da Mata",-15.85291,-47.8297653,0,90,4,0,2,2,153,2,19,6,2,88
240,2012-07-11 12:59:57,Felicità Pizza Pasta & Grill,SCLN 306 Bloco A Loja 02,-15.7689924,-47.8879433,0,45,4,0,8,2,106,1,35,1,2,89
241,2012-07-11 12:59:57,L'affaire,"SHN Quadra 05, Bloco I, Loja 1, térreo",-15.7880526,-47.8897018,0,30,5,0,8,2,106,1,19,1,2,10851
242,2012-07-11 12:59:58,Yosuki Sushi Bar,R. Farme de Amoedo 102,-22.9832993,-43.2005348,0,70,5,0,20,16,212,1,36,1,2,10856
243,2012-07-11 12:59:58,Sassá Sushi,"Rua Horacio Lafer, 640",-23.5882797,-46.6854172,0,65,5,0,4,10,133,2,36,6,2,10854
244,2012-07-11 12:59:58,Apreciatti Barra,"Av. das Américas, 7777",-23.0014286,-43.3860168,0,50,5,0,30,16,113,1,19,1,2,10855
245,2012-07-11 12:59:59,Tutto Italiano,"Al. Tietê, 665",-23.5595894,-46.6687813,0,75,5,0,6,10,17,1,35,1,2,10857
246,2012-07-11 12:59:59,Portucho - Vila Olímpia,"Av. Dr. Cardoso de Melo, 1261",-23.5982533,-46.6857834,0,120,4,0,10,10,246,1,33,1,2,10547
247,2012-07-11 13:00:00,Vovô Tino,"Estrada dos Bandeirantes, 7852",-22.9676819,-43.4133759,0,40,5,0,4,16,149,2,19,6,2,10861
248,2012-07-11 13:00:00,Portucho - Brooklin,"Rua Pássaros e Flores, 239",-23.6236172,-46.6882668,0,120,4,0,10,10,129,1,33,1,2,10548
249,2012-07-11 13:00:00,Armanda Restaurante,"Rua Bela Cintra, 1639",-23.5601063,-46.665535,0,80,5,0,6,10,17,1,9,1,2,10860
250,2012-07-11 13:00:01,Apriori Cucina,"Av. Portugal, 694",-23.6148109,-46.6818123,0,75,3,0,8,10,129,1,35,1,2,10862
251,2012-07-11 13:00:01,Pasta D`Autori,"Rua Professor Atilio Innocenti, 743",-23.5936718,-46.6792297,0,60,4,0,4,10,133,2,35,6,2,10863
252,2012-07-11 13:00:02,Santa Clara Batataria,"Rua Áurea, 361",-23.5874519,-46.6451988,1,30,4,0,4,10,238,2,19,6,2,5755
253,2012-07-11 13:00:02,Kayomix,"Rua da Consolação, 3215",-23.5607033,-46.6679153,0,85,4,0,2,10,17,2,36,1,2,91
254,2012-07-11 13:00:02,Hanami Sushi,"Avenida Fagundes Filho, 483",-23.6270981,-46.6367226,0,60,4,0,4,10,147,2,36,6,2,90
255,2012-07-11 13:00:03,Kampai - Itaim,"Rua Pedroso Alvarenga, 1085",-23.582571,-46.6807976,0,100,4,0,6,10,133,1,36,1,2,92
256,2012-07-11 13:00:03,Kampai Moema,"Rua Gaivota, 501",-23.6010113,-46.6651268,0,60,5,0,6,10,121,1,36,1,2,3118
257,2012-07-11 13:00:04,Agadir,"Rua Fradique Coutinho, 950 ",-23.55896,-46.6893387,0,50,5,0,10,10,244,1,12,1,2,10869
258,2012-07-11 13:00:04,Arabíe,"Rua Dr. Renato Paes de Barros, 103",-23.5795975,-46.6749573,1,50,4,0,2,10,133,2,3,1,2,93
259,2012-07-11 13:00:05,Speto Paulista,"R. Joaquim Floriano,  180",-23.5836143,-46.6719093,0,50,4,0,4,10,133,2,33,6,2,96
260,2012-07-11 13:00:05,Excelsior bar e restaurante,"Rua Quintana,769",-23.6029491,-46.6916161,0,50,5,0,4,10,129,2,9,6,2,10872
261,2012-07-11 13:00:06,Armazém Piola,"Rua Aspiculeta, 547",-23.5583286,-46.6903,0,60,4,0,4,10,181,2,35,6,2,10873
262,2012-07-11 13:00:06,Seo Gomes,Rua Gomes de Carvalho 1214,-23.5971546,-46.6848602,0,50,4,0,4,10,246,2,28,6,2,3719
263,2012-07-11 13:00:07,Adeo Cuisine,"Rua Alameda Jaú, 1203",-23.5622425,-46.6596222,0,50,5,0,10,10,17,1,9,1,2,10875
265,2012-07-19 19:33:41,Bibi Gastronomia e Eventos,"Rua Amauri, 513 - Dentro do Flat Adress - Cidade Jardim",-23.5824699,-46.6848297,0,60,4,0,4,10,133,2,9,6,2,97
266,2012-07-19 19:33:41,Vacas Gordas Parrilla Gourmet,"Alameda dos Jurupis, 1946",-23.6134186,-46.6685066,0,50,4,0,6,10,121,1,33,1,2,3369
267,2012-07-19 19:33:41,O Árabe da Gávea,R. Marquês de São Vicente 52 loja 141/140,-22.9752407,-43.2284279,0,80,5,0,6,16,134,1,3,1,2,10879
268,2012-07-19 19:33:41,I Piatti - Japonês - Botafogo,"R. Visconde de Caravelas, 71",-22.9567871,-43.194416,0,70,5,0,4,16,194,2,36,6,2,10880
269,2012-07-19 19:33:41,Emiglia,"R. Cinderela, 40",-23.5828133,-46.6894188,0,65,5,0,8,10,17,1,9,1,2,10878
270,2012-07-19 19:33:42,I Piatti - Italiano - Botafogo,"R. Visconde de Caravelas, 71",-22.9567871,-43.194416,0,70,5,0,4,16,194,2,35,6,2,10881
272,2012-07-19 19:33:42,Hecho en Mexico,"R. Renato Paes de barros, 538",-23.5834656,-46.6740608,0,70,4,0,4,10,133,2,18,1,2,98
273,2012-08-16 14:45:34,Sushi 107,R. Conde Bernadote 26 loja 107,-22.9807987,-43.2229004,1,50,5,0,20,16,29,1,36,1,2,10885
274,2012-08-16 14:45:34,Casual Mil,"Rua Hungria, 1000",-23.5786819,-46.6941872,0,60,4,0,4,10,244,2,9,8,3,99
275,2012-08-16 14:45:35,Planeta São Paulo,"Rua Pascal, 853",-23.6196384,-46.6730385,1,50,4,0,8,10,152,1,15,1,2,100
276,2012-08-16 14:45:36,La Régalade,"Rua Barão de Tatuí, 285",-23.5385513,-46.6538773,0,95,5,0,8,10,196,1,9,1,2,10888
277,2012-08-16 14:45:36,Carlini,"Rua Mourato Coelho, 1311",-23.5567665,-46.6924744,0,60,5,0,1,10,181,2,35,6,2,10889
278,2012-08-16 14:45:36,Zacks,SCN Qd 05 Bloco A Loja 42 - Brasília Shopping,-15.7867441,-47.8890381,1,35,5,0,6,2,106,1,21,1,2,10887
279,2012-08-16 14:45:37,Zena Caffé Itaim,"Rua Manuel Guedes, 243",-23.5826092,-46.6794052,0,60,5,0,4,10,133,2,35,6,2,10891
280,2012-08-16 14:45:37,La Chaumière,SQS Qd. 408 Bloco A Loja 13 - Asa Sul,-15.8181658,-47.9161758,0,120,5,0,6,2,142,1,25,1,2,10890
281,2012-08-16 14:45:38,Sapporo - Itaim,"Rua Manuel Guedes, 499",-23.5850124,-46.6787872,0,100,4,0,4,10,133,2,36,6,2,3488
282,2012-08-16 14:45:38,Zena Caffé Jardins,"Rua Peixoto Gomide, 1901",-23.5680275,-46.6641502,0,60,4,0,4,10,17,2,35,6,2,3406
283,2012-08-16 14:45:38,Das Pasta & Grill,"Rua Bixira, 275",-23.5671406,-46.5907059,0,45,5,0,6,10,79,1,19,1,2,10894
284,2012-08-16 14:45:39,Frangaria - Vila Olímpia,"Rua Gomes de Carvalho, 955",-23.5984955,-46.6827126,0,70,4,0,6,10,246,1,33,1,2,10897
285,2012-08-16 14:45:39,Alpendre House,"Rua Roque Petrella, 325",-23.6206303,-46.6872215,0,70,4,0,10,10,152,1,4,8,3,101
286,2012-08-16 14:45:39,Frangaria - Chácara Santo Antônio,"Rua Vitorino de Moraes, 337",-23.6335526,-46.6973801,0,30,5,0,6,10,242,1,33,1,2,10898
287,2012-08-16 14:45:39,Bistrot Gourmet,"Setor Áreas isoladas/ Sudoeste Area 6508, quiosque 176 - Park Shopping",-15.8335066,-47.9553146,0,65,5,0,8,2,61,1,25,1,2,10896
288,2012-08-16 14:45:40,Soul Fish,"Rua Manoel Guedes, 452",-23.5845699,-46.6791916,1,120,5,0,8,10,133,1,36,1,2,10899
289,2012-08-16 14:45:40,Zucco - Jardins,"R. Haddock Lobo, 1416",-23.5631542,-46.6674004,1,80,4,0,4,10,17,2,35,1,2,104
290,2012-08-16 21:37:47,El Kabong,"Rua Mateus Grou, 15",-23.5656853,-46.6834831,0,45,5,0,7,10,244,1,18,1,2,10901
291,2012-09-12 18:55:31,Tarsila,"Alameda Santos, 1123",-23.5656738,-46.6539345,1,150,4,0,6,10,17,1,9,1,2,105
292,2012-09-12 18:55:31,Piola - Morumbi,"Av. Roque Petroni Junior, 1089  Loja 27-Piso lazer Shopping Morumbi",-23.6233616,-46.6988335,0,50,4,0,10,10,250,1,15,1,2,3686
293,2012-09-12 18:55:32,Mercearia São Roque - Jockey,"R. José Augusto de Queiroz,    portão 01   -   Cidade Jardim",-23.5845928,-46.6984291,0,50,5,0,6,10,168,1,4,1,2,10905
294,2012-09-12 18:55:32,Sr. Pitanga,"R. Tabapuã, 1446",-23.5853271,-46.6845284,0,30,5,0,2,10,133,2,9,6,2,10906
295,2012-09-12 18:55:33,Farfalla,Rua Presidente Prudente,-23.5700912,-46.6630669,1,70,4,0,8,10,17,1,35,1,2,10907
296,2012-09-12 18:55:33,Hooters - Mooca,"Rua Capitão Pacheco e Chaves, 313 Lj 2072, 2º piso Mooca Plaza Shopping",-23.5797462,-46.5943642,0,50,5,0,6,10,79,1,11,1,2,10908
297,2012-09-12 18:55:34,Hooters - Vila Olímpia,"Rua Gomes de Carvalho, 1575",-23.5960026,-46.6879463,0,50,3,0,6,10,246,1,11,1,2,106
298,2012-09-12 18:55:34,La Forneria,R. Maria Quitéria 136,-22.9810562,-43.2067375,0,90,5,0,6,16,212,1,35,1,2,10910
299,2012-09-12 18:55:35,Da Brambini,Av. Atlântica 514 loja B,-22.9625359,-43.1685219,0,30,5,0,4,16,98,2,35,6,2,10911
300,2012-09-12 18:55:35,Antonietta Cucina,Rua Mato Grosso,-23.5498382,-46.6577338,0,120,4,0,4,10,115,2,35,1,2,109
301,2012-09-12 18:55:36,Carpe Diem La Parrilla,Brasília Shopping,-15.7867441,-47.8890381,1,60,4,0,20,2,106,1,33,1,2,10915
302,2012-09-12 18:55:36,Le Dendê Bistrô,"Rua Augusto Tolle, 630",-23.4879704,-46.6329613,0,70,5,0,8,10,77,1,4,1,2,10913
303,2012-09-12 18:55:36,Galeria 1618,R. Gustavo Sampaio 840 loja A,-22.9639988,-43.1732483,0,100,4,0,2,16,98,2,19,6,2,112
304,2012-09-12 18:55:37,La Fabrique,Av. Atlântica 994 loja A,-22.9642849,-43.1728554,0,30,5,0,4,16,98,2,19,6,2,10916
305,2012-09-12 18:55:37,Carpe Diem Petit Bistro,Casa Park Shopping,-15.8268738,-47.953186,1,55,4,0,30,2,61,1,25,1,2,10917
307,2012-09-12 18:55:38,Casa da Feijoada,R. Prudente de Moraes 10 A,-22.7800999,-43.3392982,0,70,4,0,4,16,212,2,4,6,2,115
308,2012-09-12 18:55:38,Azul Marinho,R. Francisco Otaviano 177,-22.9879608,-43.1937981,0,30,4,0,4,16,90,2,4,6,2,10918
309,2012-09-12 18:56:23,Brasileirinho - Ipanema,R. Jangadeiro 10 A,-22.9853001,-43.1968002,0,50,4,0,4,16,212,2,4,6,2,116
312,2012-09-12 18:56:24,Brasileirinho - Copacabana,Avenida Atlântica,-22.9695835,-43.1815414,0,50,4,0,4,16,13,2,4,6,2,117
313,2012-09-12 18:56:25,Hannover,"Av. Cotovia, 445",-23.6065998,-46.6715012,1,30,4,0,10,10,121,1,19,1,2,118
314,2012-09-12 18:56:26,Suri Sushi Bar,"CLS 404 Sul, bloco C - loja 35",-15.827158,-47.9101448,1,60,5,0,4,2,142,2,36,6,2,10926
315,2012-09-12 18:56:27,Jeca Jones,"Rua General Brasilio Taborda,  80 (Rodovia Raposo Tavares KM12 sentido Centro-Bairro)",-23.5505199,-46.6333084,0,40,5,0,6,10,250,1,19,1,2,10927
317,2012-09-12 18:56:28,A Sobaria,"Rua Áurea, 343",-23.5870991,-46.645401,0,80,4,0,8,10,238,1,4,1,2,119
318,2012-09-12 18:56:28,Maracujá,"Alameda Lorena, 884",-23.5677662,-46.6613312,0,60,4,0,1,10,17,2,19,1,2,9431
319,2012-09-12 18:56:29,Vinarium Ristorante Italiano,"Alameda Lorena,1214",-23.5657997,-46.6637001,1,60,4,0,4,10,17,2,35,1,2,122
321,2012-09-12 18:56:31,Black Bar Leblon,R. General San Martin1219,-22.9871292,-43.2277298,0,50,5,0,8,16,29,1,19,1,2,10933
322,2012-09-12 18:56:31,Brooklyn,"Rua Baltazar Fernandes, 54",-23.6198006,-46.6938019,1,120,4,0,10,10,129,1,9,1,2,125
323,2012-09-12 18:56:49,Esplanada Grill,"Rua Roque Petroni Junior, 1089, Lj 48L",-23.6234837,-46.6989212,0,70,5,0,12,10,250,1,33,1,2,10936
324,2012-09-12 18:56:49,Zaffiro Waffle & Café,"R. Conde de Bernadote,  26 loja 108",-22.9806709,-43.2227974,1,30,5,0,4,16,29,2,31,6,2,10935
325,2012-09-12 18:56:50,Pappa Jack,Av. das Américas 3.500,-22.9993229,-43.3485107,1,45,4,0,4,16,113,2,35,6,2,10937
326,2012-09-12 18:56:50,Rothko,"R. Wizard, 88",-23.554451,-46.6881523,0,60,5,0,10,10,181,1,9,1,2,10938
327,2012-09-12 18:56:51,Senhor da Pizza,Av. João XXIII nº 1130,-23.5702991,-46.5303993,1,50,4,0,20,10,117,1,15,1,2,126
329,2012-09-12 18:56:52,Veloce,"SHIS QI 11, conjunto O, Loja 5 - Deck Brasil Shopping",-15.8368559,-47.8673286,1,45,5,0,16,2,153,1,35,1,2,10942
330,2012-09-12 18:56:52,Couvert,"AOS 2/8, lote 05 - Terraço Shopping - Octogonal Sul",-15.8036652,-47.9404678,0,30,5,0,6,2,208,1,25,1,2,10943
331,2012-09-12 18:56:52,Sonho Verde,"DF-140, km 7, chácara Pedra Azul",-15.9886999,-47.8146019,1,80,3,0,10,2,153,1,19,1,2,10941
332,2012-09-12 18:56:53,Rio Bistrô e Lounge - Asa Sul,"404 sul, Bloco A, loja 27 NÃO PERGUNTAR SOBRE DIA DAS MÃES / JÁ PERGUNTADO",-15.8266907,-47.9218216,1,70,4,0,10,2,142,1,4,1,2,127
333,2012-09-12 18:56:53,L'Atelier du Chef,405 Sul Bloco B Loja 2,-5.5194292,-36.8629761,1,30,5,0,4,2,142,2,9,6,2,10944
334,2012-09-12 18:56:54,Don Oliva Galeteria,"Rua Vieira de Morais, 2170",-23.6278,-46.6627007,1,50,4,0,20,10,152,1,9,1,2,10948
337,2012-09-12 18:56:55,Don Oliva Pizzaria,"Rua Vieira de Morais, 2170",-23.6278,-46.6627007,1,40,4,0,20,10,152,1,15,1,2,10949
338,2012-09-12 18:56:55,Ghee,"Rua Jeronimo da Veiga, 248",-23.5813999,-46.6814003,1,70,3,0,6,10,133,1,4,1,2,10950
339,2012-09-12 18:56:56,Cenacolo,"Rua Desembargador Hugo Simas, 1873",-25.4028282,-49.2830124,1,60,4,0,4,8,179,2,35,6,2,132
340,2012-09-12 18:56:56,Babel,CLS 215 Bloco A loja 37,-15.8198004,-47.9075012,0,30,4,0,2,2,142,2,35,6,2,10951
342,2012-09-12 18:56:56,Thai,"Rua Julia da Costa, 870",-25.4300537,-49.2857285,1,140,4,0,2,8,64,2,24,6,2,133
343,2012-09-12 18:56:56,Brado Restaurante,"Rua Joaquim Antunes, 381 - Pinheiros",-23.5652122,-46.6811409,1,90,4,0,2,10,244,2,19,1,2,128
344,2012-09-26 19:41:25,Killa,"Rua Padre Chico, 324",-23.5296993,-46.6824989,0,80,4,0,4,10,63,2,1,6,2,10956
346,2012-09-26 21:38:01,Petit Château,"Rua Manoel Ribas, 5039",-25.4096737,-49.3222084,1,80,4,0,8,8,102,1,19,1,2,10564
347,2012-09-26 21:38:01,Duo Cuisine,"R. Des. Costa Carvalho, 151",-25.4421997,-49.2929001,0,80,5,0,12,8,211,1,35,1,2,5063
348,2012-09-26 21:38:02,El Colmao,"Rua Julio de Casilhos, 1074.",-23.5402737,-46.5906906,0,50,5,0,4,10,190,2,38,6,2,10961
349,2012-09-26 21:38:02,Horta Café & Bistrô,"Rua Costa Carvalho, 159",-23.5614052,-46.6989822,0,50,4,0,4,10,244,2,17,6,2,10962
350,2012-09-26 21:38:02,Los Molinos,"Rua Vasconcelos Drumond, 526",-23.5799351,-46.6145973,0,60,4,0,10,10,111,1,38,1,2,134
351,2012-09-26 21:38:03,Vinheria Percussi,"Rua Cônego Eugênio Leite, 523",-23.5643403,-46.6804594,1,110,4,0,6,10,462,1,35,1,2,137
352,2012-10-25 18:36:20,MANISHhhhh,"Av. Horácio Lafer, 491",-23.588068,-46.6840363,0,80,4,0,4,10,133,2,3,6,2,3120
353,2012-10-30 05:05:11,Pizza Bros. - Higienopolis,"Praça Vilaboim, 55",-23.5440998,-46.6604004,0,50,4,0,6,10,115,1,15,1,2,3263
354,2012-10-30 05:05:16,Pizza Bros. - Moema,"Av. Moema, 684",-23.6063004,-46.6562996,1,50,4,0,6,10,121,1,15,1,2,140
355,2012-10-30 05:05:20,Pizza Bros. - Itaim,"Rua Adolfo Tabacow, 170",-23.5839996,-46.6845016,1,50,4,0,10,10,133,1,15,1,2,5824
356,2012-10-30 05:05:30,Casa da Fazenda do Morumbi,"Avenida Morumbi, 5594",-23.6131992,-46.7139015,1,95,5,0,6,10,250,1,4,1,2,10968
357,2012-10-30 05:05:39,Café Journal,"Alameda Anapurus, 1121 (esquina com Avenida Jandira)",-23.6090927,-46.6596947,1,30,4,0,4,10,121,2,9,1,2,141
358,2012-10-30 05:06:46,Zeffa,Rua Gomes de Carvalho 1.090,-23.5976963,-46.6836777,1,35,5,0,1,10,246,2,15,6,2,10970
359,2012-10-30 05:06:56,Costello,Av. das Américas 3500 bloco 6 loja A,-22.9997997,-43.3480988,1,30,5,0,4,16,113,2,19,6,2,10971
360,2012-10-30 05:07:02,68 La Pizzeria,"Alameda Tietê, 54",-23.5631638,-46.6643372,1,60,4,0,12,10,17,1,35,1,2,3867
361,2012-10-30 05:07:11,Kiichi - Jardins,"Alameda Lorena, 138",-23.5728016,-46.6563721,1,60,5,0,6,10,17,1,36,1,2,10973
362,2012-10-30 05:07:18,Gràcia Bar,"Rua Coropé, 87",-23.5613823,-46.6942787,1,70,5,0,4,10,244,2,38,6,2,144
363,2012-10-30 05:07:23,Menys,"Rua Cunha Gago, 864",-23.5615978,-46.6942749,1,30,5,0,4,10,244,2,19,6,2,10975
365,2012-10-30 05:07:34,Kiichi - Vila Mariana,"Av. Dr. Altino Arantes, 795",-23.6027031,-46.6446228,0,60,5,0,6,10,238,1,36,1,2,10977
366,2012-10-30 05:07:39,Hakka Sushi - Paulista,Alameda Ministro Rocha Azevedo,-23.5633869,-46.6614723,0,90,4,0,8,10,95,1,36,1,2,145
367,2012-10-30 05:07:44,Hakka Sushi - Vila Olímpia,"R. Gomes de carvalho, 1168",-23.5974998,-46.6842003,0,90,4,0,8,10,246,1,36,1,2,148
368,2012-10-30 05:07:48,Miró,"Brasil 21 Convention Suites , Setor Hoteleiro Sul (SHS), quadra 6 – Bloco B",-15.7928858,-47.8936653,0,80,4,0,4,2,116,2,30,6,2,151
369,2012-10-30 05:07:53,São Benedito,"Pça. Benedito Calixto, 86 lj 01",-23.5585003,-46.6808014,0,70,4,0,2,10,244,2,19,6,2,152
370,2012-10-30 05:07:57,Delishop,"Rua Correia de melo, 206",-23.5294056,-46.6371384,0,45,5,0,2,10,114,2,3,6,2,10525
371,2012-10-30 05:08:02,Parfait Croissant Lago Sul,SHIS QI 9 Bloco A loja 46,-15.8352003,-47.8806992,1,45,5,0,4,2,153,2,19,6,2,10983
372,2012-10-30 05:08:06,Jorge Restaurante - Jardins,"R. José Maria Lisboa, 1000",-23.5657368,-46.6602554,1,65,4,0,2,10,17,2,19,1,2,153
373,2012-10-30 05:08:12,Pizzaria Monte Verde - Brooklin,"Rua Califórnia, 832",-23.611721,-46.6842957,1,60,3,0,10,10,129,1,15,1,2,10985
374,2012-10-30 05:08:17,Pizzaria Monte Verde - Pinheiros,"Rua Leão Coroado, 247",-23.5513,-46.6992455,0,60,3,0,10,10,244,1,15,1,2,10986
375,2012-10-30 05:08:22,Carpe Diem La Cuccina,Terraço Shopping - AOS 2/8 lote 05,-15.7800999,-47.9291992,1,50,4,0,30,2,208,1,35,1,2,3426
376,2012-10-30 05:08:26,Andy Supper Club,R. Desembargador do Vale 439,-23.5317745,-46.6853256,1,30,4,0,2,10,63,2,9,6,2,3696
377,2012-10-30 05:08:31,Vecchio Cappelletti,"Rua Bartira ,1242",-23.533947,-46.6789322,0,70,4,0,4,10,63,2,35,1,2,154
378,2012-10-30 05:08:36,All Seasons,Alameda Santos,-23.5644313,-46.6549372,1,95,4,0,8,10,95,1,9,1,2,155
379,2012-10-30 05:08:42,Quinta,"Rua LUCIANO GALLET,150",-22.9756794,-43.4906464,0,120,5,0,4,16,235,2,4,6,2,10991
380,2012-10-30 20:21:42,Mellão Trattoria,"R. Pais de Araújo, 184",-23.5829716,-46.681385,1,80,4,0,2,10,133,2,35,1,2,156
381,2012-10-31 18:18:06,Alto da Harmonia,R. Harmonia 271,-23.5555763,-46.687748,1,50,5,0,2,10,181,2,19,6,2,10993
382,2012-10-31 19:04:52,Bem Brasil Costelaria e Grelhados,"Av. do Anastácio, 591",-23.5030365,-46.7334785,1,55,5,0,12,10,34,1,4,1,2,10994
384,2012-11-01 20:45:44,Balila,"Rua Maria Carolina, 674",-23.5688858,-46.6886139,0,35,4,0,10,10,244,1,3,1,2,3011
385,2012-11-01 20:45:45,Camauê Restaurante,"Rua Prof. Milton Rodrigues, 100 - Pq Anhembi",-23.5167999,-46.6413002,0,40,4,0,10,10,77,1,19,8,3,157
386,2012-11-01 20:45:45,Churchill Lounge Bar,SHS quadra 06 lote 01 conjunto A Meliá Brasil 21 Bloco D - Setor Hoteleiro Sul,-15.7928858,-47.8935814,1,60,5,0,6,2,116,1,19,1,2,11000
387,2012-11-01 20:45:45,Carpe Diem 104 Sul,SCLS 104 bloco D loja 01,-15.9302998,-47.980999,1,60,4,0,20,2,142,1,9,1,2,4258
388,2012-11-01 20:45:45,Carpe Diem Iate Clube,Iate Clube,-15.7532997,-47.8708992,0,40,4,0,30,2,175,1,33,1,2,4417
389,2012-11-01 20:45:46,Enfim,"SQS 210, BLOCO C, 38",-15.8236647,-47.907402,0,100,5,0,10,2,142,1,9,1,2,11001
390,2012-11-01 20:45:47,Kiichi - Vila Olímpia,"Rua. Ministro Jesuíno Cardoso, 201",-23.5922871,-46.6796455,1,60,5,0,6,10,246,1,36,1,2,11004
391,2012-11-01 20:45:47,Ilê,"Parque da Cidade Sara Kubitschek, estacionamento 09 - Asa Sul,",-15.8069248,-47.9132767,1,45,4,0,4,2,142,2,29,1,2,158
